Horodate;Mois;Injection RTE (W);Refoulement RTE (W);Pertes modélisées (W);Consommations totale (W);Consommation totale télérelevée (W);Consommation totale profilée (W);Consommation HTA profilée (W);Consommation PME-PMI profilée (W);Consommation professionnelle profilée (W);Consommation résidentielle profilée (W);Production décentralisée totale (W);Production décentralisée télérelevée à courbe de charge (W);Production décentralisée profilée (W);Production photovoltaïque profilée (W);Production autre profilée (W);Température réalisée lissée (°C);Température normale lissée (°C);Production éolienne totale (W);Production photovoltaïque totale (W);Pseudo rayonnement;Consommation HTA totale (W);Soutirage net vers autres GRD (W)
2019-07-09T17:30:00+02:00;7;33246448000.0;1664302000.0;2206936070.0;35768291531.0;14001282143.0;21767009388.0;1719700492.0;6212695751.0;4410359587.0;9424253558.0;6643519217.0;5165911506.0;1477607711.0;1470295491.0;730475.0;23.7;22.7;2700651333.0;2876154617.0;64;15720982635.0;250437616.0
2019-07-09T18:00:00+02:00;7;33625612000.0;1617172000.0;2202830867.0;35756459597.0;13725593776.0;22030865821.0;1604890600.0;6025279241.0;4396754377.0;10003941604.0;6206431131.0;5030649618.0;1175781513.0;1168444476.0;730475.0;23.6;22.6;2844183000.0;2289513192.0;64;15330484376.0;255580667.0
2019-07-10T02:30:00+02:00;7;26955099000.0;1580047000.0;1723490084.0;27353879807.0;10587138434.0;16766741373.0;1320722983.0;3332522250.0;3236885990.0;8876610150.0;3917561941.0;3910732082.0;6829859.0;0.0;730475.0;21.0;20.5;2825518000.0;483283.0;86;11907861417.0;215244050.0
2019-07-10T04:30:00+02:00;7;25541981000.0;1239381000.0;1632974296.0;25782606285.0;10869500350.0;14913105935.0;1340368539.0;3422218785.0;3171486260.0;6979032351.0;3320274431.0;3313451850.0;6822581.0;0.0;730475.0;20.7;20.3;2222979000.0;487263.0;89;12209868889.0;207293850.0
2019-07-10T13:00:00+02:00;7;36413885000.0;1631570000.0;2477806803.0;39732768875.0;14931414129.0;24801354746.0;1839943570.0;6562503380.0;4348336848.0;12050570948.0;7716384478.0;5097185460.0;2619199018.0;2611965419.0;730475.0;23.2;21.8;879975981.0;5778764018.0;93;16771357699.0;288123800.0
2019-07-10T14:30:00+02:00;7;35806432000.0;1601254000.0;2435176296.0;39162878013.0;15266700455.0;23896177558.0;1856115363.0;7111771572.0;4526822117.0;10401468505.0;7677914425.0;5055703339.0;2622211086.0;2614913299.0;730475.0;24.0;22.4;871394000.0;5749968812.0;92;17122815818.0;285038116.0
2019-07-10T15:30:00+02:00;7;35046953000.0;1554307000.0;2365217225.0;38212192829.0;15120688119.0;23091504710.0;1799952711.0;6947435358.0;4451315403.0;9892801238.0;7362937121.0;4927496164.0;2435440957.0;2428194454.0;730475.0;24.3;22.5;922210333.0;5386109733.0;86;16920640830.0;278173067.0
2019-07-10T21:30:00+02:00;7;34235784000.0;266020000.0;1982118465.0;33465225963.0;11660974282.0;21804251681.0;1371940450.0;4353994060.0;3328282665.0;12750034506.0;1770871045.0;1748107662.0;22763383.0;15442805.0;730475.0;22.7;21.3;685822667.0;21698299.0;66;13032914732.0;293290617.0
2019-07-10T23:30:00+02:00;7;36618604000.0;244497000.0;2115091638.0;35678519429.0;11260735976.0;24417783453.0;1433252975.0;3696945179.0;3783317416.0;15504267883.0;1763630750.0;1756131254.0;7499496.0;0.0;730475.0;21.7;20.7;690153333.0;2307283.0;63;12693988951.0;344126683.0
2019-07-11T07:30:00+02:00;7;33547945000.0;220999000.0;1953905830.0;33013282697.0;13920019748.0;19093262949.0;1735471010.0;5266213063.0;3362443557.0;8729135319.0;1929238710.0;1746007650.0;183231060.0;176250668.0;730475.0;21.1;20.1;410053333.0;472457291.0;28;15655490758.0;288996183.0
2019-07-11T13:30:00+02:00;7;37453151000.0;1052566000.0;2481106748.0;40361489439.0;15427809639.0;24933679800.0;1929204328.0;6875548544.0;4580575500.0;11548351427.0;6739380220.0;4433431447.0;2305948773.0;2298642312.0;730475.0;23.9;22.1;682278667.0;5064397765.0;58;17357013967.0;297369033.0
2019-07-11T14:00:00+02:00;7;37564640000.0;1108993000.0;2500681923.0;40577325428.0;15490844031.0;25086481397.0;1979159997.0;7183546046.0;4757275428.0;11166499925.0;6919385767.0;4566149598.0;2353236169.0;2345928758.0;730475.0;24.3;22.3;819027000.0;5118577454.0;61;17470004028.0;297025416.0
2019-07-11T20:00:00+02:00;7;35298532000.0;425418000.0;2099510874.0;35304554602.0;12753542963.0;22551011639.0;1488131074.0;4764391787.0;3620207199.0;12678281580.0;2805733926.0;2580174142.0;225559784.0;218180617.0;730475.0;24.0;22.2;1321995000.0;480291903.0;48;14241674037.0;274782450.0
2019-07-12T05:00:00+02:00;7;26997126000.0;986815000.0;1682074775.0;27073823496.0;11546997387.0;15526826109.0;1512355747.0;3536524246.0;3286967886.0;7190978230.0;2972177888.0;2965074461.0;7103427.0;0.0;730475.0;21.6;20.3;1944965000.0;479617.0;54;13059353134.0;226590617.0
2019-07-12T07:30:00+02:00;7;32804062000.0;626320000.0;1969840411.0;32905657610.0;13793282281.0;19112375329.0;1704216133.0;5250143805.0;3406908291.0;8751107100.0;2967682488.0;2709068678.0;258613810.0;251692480.0;730475.0;21.4;20.1;1396535000.0;566325935.0;50;15497498414.0;269926467.0
2019-07-12T09:00:00+02:00;7;35767727000.0;719194000.0;2215877524.0;36831408650.0;14696013877.0;22135394773.0;1876866271.0;6690409451.0;4367904975.0;9200214076.0;4293791240.0;3451488481.0;842302759.0;835137628.0;730475.0;21.4;20.1;1180266667.0;2144016694.0;50;16572880148.0;295038066.0
2019-07-12T11:00:00+02:00;7;36500252000.0;1582621000.0;2446110381.0;39353624304.0;15215923503.0;24137700801.0;1943917331.0;7263844523.0;4963307553.0;9966631394.0;7181282702.0;5395736972.0;1785545730.0;1778148987.0;730475.0;22.3;21.0;1967335833.0;4238294900.0;53;17159840834.0;299179017.0
2019-07-12T11:30:00+02:00;7;36692824000.0;1815611000.0;2502142824.0;39902501766.0;15174606225.0;24727895541.0;1947852741.0;7146709027.0;4964083614.0;10669250159.0;7826468706.0;5863111314.0;1963357392.0;1955928000.0;730475.0;22.6;21.2;2203695000.0;4638737479.0;53;17122458966.0;299037116.0
2019-07-12T15:30:00+02:00;7;33794748000.0;3625848000.0;2478268983.0;37820199922.0;14512096229.0;23308103693.0;1749901126.0;6472625370.0;4628525573.0;10457051625.0;10361593138.0;8236696186.0;2124896952.0;2117460284.0;730475.0;24.2;22.7;4561897667.0;4804579507.0;56;16261997355.0;232024233.0
2019-07-12T16:30:00+02:00;7;32821918000.0;3560917000.0;2383415071.0;36551911392.0;14054760651.0;22497150741.0;1674714492.0;6175917084.0;4665439334.0;9981079831.0;9893993813.0;8051424015.0;1842569798.0;1835110235.0;730475.0;24.5;22.9;4711745333.0;4201616354.0;59;15729475143.0;219668350.0
2019-07-12T18:30:00+02:00;7;33625584000.0;2671070000.0;2295461315.0;36147691086.0;13091008454.0;23056682632.0;1496764195.0;5625419530.0;4551450799.0;11383048108.0;7730164301.0;6761103306.0;969060995.0;961775761.0;730475.0;24.3;22.7;4510070667.0;2231367974.0;70;14587772649.0;241525900.0
2019-07-12T23:30:00+02:00;7;35255218000.0;771987000.0;2127099537.0;35370728697.0;10520732035.0;24849996662.0;1361994814.0;3626304719.0;3944696191.0;15917000938.0;3334444317.0;3327132342.0;7311975.0;0.0;730475.0;22.1;20.9;2333948000.0;2174283.0;88;11882726849.0;319847083.0
2019-07-13T01:30:00+02:00;7;28867080000.0;671330000.0;1880107451.0;28936210939.0;9850072883.0;19086138056.0;1186546787.0;3283062863.0;3527013102.0;11089515304.0;2862638873.0;2855178482.0;7460391.0;0.0;730475.0;22.0;20.7;1842022000.0;1504597.0;92;11036619670.0;242070483.0
2019-07-13T02:00:00+02:00;7;28299680000.0;644082000.0;1836525467.0;28338985051.0;9730040784.0;18608944267.0;1133998863.0;3305449598.0;3521321434.0;10648174372.0;2757800834.0;2750313662.0;7487172.0;0.0;730475.0;21.9;20.6;1731908667.0;1346040.0;93;10864039647.0;237888316.0
2019-07-13T18:30:00+02:00;7;29061332000.0;1432512000.0;2116004126.0;31315568954.0;9666213466.0;21649355488.0;862308867.0;5072677618.0;4192273437.0;11522095565.0;6037040930.0;5022976701.0;1014064229.0;1007014117.0;730475.0;23.9;22.7;2670483667.0;2337952800.0;79;10528522333.0;234287850.0
2019-07-14T00:30:00+02:00;7;27970619000.0;1441392000.0;1906983134.0;28545334727.0;8182273851.0;20363060876.0;859221868.0;3410850750.0;3705912265.0;12387075993.0;4166152027.0;4158612286.0;7539741.0;0.0;730475.0;21.7;20.8;3126588667.0;488707.0;85;9041495719.0;243061166.0
2019-07-14T05:30:00+02:00;7;21759772000.0;1151106000.0;1493209645.0;22267991305.0;7839332687.0;14428658618.0;793563536.0;3281710935.0;2936048705.0;7417335443.0;3329738300.0;3317379088.0;12359212.0;4824554.0;730475.0;21.2;20.4;2290744333.0;5336504.0;82;8632896223.0;177203350.0
2019-07-14T09:00:00+02:00;7;23869676000.0;1108880000.0;1721873125.0;26133899431.0;8264610196.0;17869289235.0;808506998.0;3857367894.0;3072168676.0;10131245667.0;5304184273.0;4244571903.0;1059612370.0;1052460048.0;730475.0;20.8;20.2;1776516000.0;2515770957.0;79;9073117194.0;209207717.0
2019-07-14T10:30:00+02:00;7;25266064000.0;1796032000.0;1946676680.0;28707410643.0;8567138549.0;20140272094.0;842478832.0;4166218943.0;3268341338.0;11863232981.0;7398067840.0;5534115761.0;1863952079.0;1856610799.0;730475.0;21.1;20.8;2119815667.0;4274782408.0;75;9409617381.0;214012517.0
2019-07-14T15:00:00+02:00;7;23917494000.0;3659224000.0;2056706110.0;28343778040.0;8611606317.0;19732171723.0;832729923.0;3886476748.0;2902704708.0;12110260343.0;10316735316.0;8076059887.0;2240675429.0;2233728347.0;730475.0;22.9;22.7;4249359667.0;5084433963.0;61;9444336240.0;174521166.0
2019-07-14T16:30:00+02:00;7;23053847000.0;3980637000.0;1986161144.0;27112037975.0;8617055177.0;18494982798.0;830000227.0;3864683854.0;2886415923.0;10913882795.0;10186171619.0;8279186293.0;1906985326.0;1899966376.0;730475.0;23.3;23.0;4894675333.0;4312016235.0;64;9447055404.0;161182500.0
2019-07-14T17:30:00+02:00;7;23810997000.0;3755194000.0;1987544725.0;27361739069.0;8650686109.0;18711052960.0;837733804.0;3927118751.0;3085158876.0;10861041529.0;9462683744.0;7950641008.0;1512042736.0;1504992790.0;730475.0;23.3;23.0;5069935000.0;3414170533.0;67;9488419913.0;169202950.0
2019-07-14T20:30:00+02:00;7;27551084000.0;2539297000.0;1994219299.0;28667067125.0;8469248135.0;20197818990.0;846430631.0;3928668907.0;3108629378.0;12314090075.0;5867334157.0;5753464903.0;113869254.0;106748013.0;730475.0;22.1;22.0;4654605667.0;223281252.0;77;9315678766.0;217834733.0
2019-07-15T05:00:00+02:00;7;24433381000.0;1417191000.0;1607325904.0;25045133068.0;10032297487.0;15012835581.0;1128443392.0;3451489227.0;3208537892.0;7224365070.0;3833561038.0;3827005033.0;6556005.0;0.0;730475.0;20.4;20.5;2839233667.0;489597.0;88;11160740879.0;197292066.0
2019-07-15T12:30:00+02:00;7;35474480000.0;2090039000.0;2477365102.0;39283544718.0;14226396029.0;25057148689.0;1769116553.0;6276841503.0;3992843098.0;13018347536.0;8653942353.0;6160215679.0;2493726674.0;2486881271.0;730475.0;21.2;21.8;2158218667.0;5515428027.0;79;15995512582.0;277473533.0
2019-07-15T14:00:00+02:00;7;34416027000.0;2124463000.0;2421519790.0;38461415489.0;14692837958.0;23768577531.0;1844267478.0;6893186289.0;4085252811.0;10945870954.0;8861227945.0;6274461774.0;2586766171.0;2580108192.0;730475.0;22.0;22.5;2254898000.0;5628878558.0;83;16537105436.0;269856666.0
2019-07-15T20:30:00+02:00;7;33049388000.0;847031000.0;1999797332.0;33195741172.0;11861822611.0;21333918561.0;1466006013.0;4479371540.0;3175856452.0;12212684555.0;3279569704.0;3180307974.0;99261730.0;92500370.0;730475.0;22.0;22.1;2094130000.0;207973853.0;93;13327828624.0;286388200.0
2019-07-16T00:30:00+02:00;7;29972440000.0;1036317000.0;1849260503.0;30307371679.0;10735302352.0;19572069327.0;1382785929.0;3466368975.0;3447164062.0;11275750361.0;3495371616.0;3489038120.0;6333496.0;0.0;742861.0;20.3;20.9;2509228000.0;2470353.0;92;12118088281.0;274862434.0
2019-07-16T01:00:00+02:00;7;29226651000.0;1011871000.0;1805971992.0;29512222852.0;10602911724.0;18909311128.0;1333777889.0;3393016989.0;3358385899.0;10824130351.0;3371187394.0;3364848193.0;6339201.0;0.0;742861.0;20.2;20.9;2385299333.0;2468617.0;90;11936689613.0;267772550.0
2019-07-16T03:30:00+02:00;7;25904123000.0;573337000.0;1609430753.0;25915153902.0;10502565263.0;15412588639.0;1308441132.0;3312715813.0;3208635065.0;7582796629.0;2412333438.0;2406128739.0;6204699.0;0.0;742861.0;19.9;20.7;1433989667.0;2101950.0;86;11811006395.0;218534783.0
2019-07-16T06:30:00+02:00;7;29593263000.0;392127000.0;1756552396.0;29167514876.0;12618197795.0;16549317081.0;1470173560.0;4376616475.0;2726495628.0;7976031418.0;1980759655.0;1932598380.0;48161275.0;41571921.0;742861.0;19.5;20.4;924274000.0;79777958.0;85;14088371355.0;257828383.0
2019-07-16T07:00:00+02:00;7;31256439000.0;348674000.0;1842935339.0;30875114833.0;13125419836.0;17749694997.0;1666411233.0;4721748614.0;2984358180.0;8377176970.0;2081767072.0;1966321146.0;115445926.0;108792281.0;742861.0;19.5;20.3;856355667.0;246980697.0;86;14791831069.0;271481900.0
2019-07-16T08:30:00+02:00;7;34750723000.0;278953000.0;2084479631.0;35159372909.0;14386131421.0;20773241488.0;1812868664.0;6343450570.0;3899913537.0;8717008716.0;3072624157.0;2321117044.0;751507113.0;744775857.0;742861.0;19.5;20.2;307448333.0;1810462836.0;87;16199000085.0;300541617.0
2019-07-16T14:00:00+02:00;7;36460260000.0;1064328000.0;2424653373.0;39543522264.0;15185916164.0;24357606100.0;1911557663.0;7032251053.0;4553941292.0;10859856091.0;6863732053.0;4240079973.0;2623652080.0;2616814030.0;742861.0;22.9;22.6;175202667.0;5747779553.0;88;17097473827.0;291488416.0
2019-07-16T15:30:00+02:00;7;35022103000.0;983522000.0;2309163325.0;37947956160.0;15012505247.0;22935450913.0;1865453337.0;6910841344.0;4513325105.0;9645831128.0;6502486902.0;4078561125.0;2423925777.0;2417104638.0;742861.0;23.5;22.9;244125301.0;5308631207.0;85;16877958584.0;283948417.0
2019-07-16T19:00:00+02:00;7;36182701000.0;238533000.0;2169133077.0;36565687515.0;13434692140.0;23130995375.0;1545564392.0;5620967980.0;4089349765.0;11875113238.0;3101126075.0;2415691045.0;685435030.0;678768075.0;742861.0;23.8;22.7;527470000.0;1595133041.0;82;14980256532.0;310473483.0
2019-07-16T21:00:00+02:00;7;34026140000.0;202440000.0;1971780970.0;33352269344.0;11780574114.0;21571695230.0;1390892923.0;4418671291.0;3253940046.0;12508190970.0;1788990780.0;1748767964.0;40222816.0;33482052.0;742861.0;22.3;21.8;746172000.0;62683605.0;84;13171467037.0;288640466.0
2019-07-16T23:00:00+02:00;7;36962826000.0;411143000.0;2159340957.0;36227183747.0;11298151062.0;24929032685.0;1484311031.0;3927142069.0;3907880210.0;15609699376.0;2178417521.0;2171719638.0;6697883.0;0.0;742861.0;20.9;21.0;1188032667.0;489040.0;86;12782462093.0;343575817.0
2019-07-17T04:30:00+02:00;7;26431088000.0;249321000.0;1598372176.0;25978686060.0;10890898615.0;15087787445.0;1339976419.0;3489597749.0;3236922172.0;7021291106.0;1625169353.0;1618866831.0;6302522.0;0.0;742861.0;20.2;20.6;617289667.0;484263.0;81;12230875034.0;229878117.0
2019-07-17T10:00:00+02:00;7;36429793000.0;538402000.0;2283102432.0;38005231373.0;15093097018.0;22912134355.0;1872432510.0;7219211418.0;4595082504.0;9225407923.0;4707528288.0;3139063629.0;1568464659.0;1561689289.0;742861.0;20.8;20.6;135837485.0;3609234558.0;71;16965529528.0;310585483.0
2019-07-17T14:00:00+02:00;7;37018499000.0;1119591000.0;2464868272.0;40058796931.0;15398308679.0;24660488252.0;1837056611.0;7127381839.0;4572182380.0;11123867423.0;6927697453.0;4530276970.0;2397420483.0;2390667192.0;742861.0;23.9;22.6;555464667.0;5405948768.0;64;17235365290.0;302940250.0
2019-07-17T17:30:00+02:00;7;34515842000.0;904598000.0;2207261749.0;36510301599.0;14292559549.0;22217742050.0;1636332822.0;6350984872.0;4562082342.0;9668342014.0;5385928331.0;4031333299.0;1354595032.0;1347782783.0;742861.0;24.5;23.1;1202966305.0;3206169379.0;54;15928892371.0;279608983.0
2019-07-17T20:00:00+02:00;7;35080139000.0;521431000.0;2095148053.0;35131385750.0;12719530601.0;22411855149.0;1411743295.0;4879567065.0;3574475062.0;12546069727.0;2948952903.0;2740476475.0;208476428.0;201765226.0;742861.0;23.5;22.5;1476619569.0;485670619.0;47;14131273896.0;281127100.0
2019-07-18T05:00:00+02:00;7;26877313000.0;767556000.0;1667608758.0;26982136579.0;11522114621.0;15460021958.0;1470651642.0;3535887009.0;3305653374.0;7147829934.0;2770419570.0;2764077655.0;6341915.0;0.0;742803.0;21.0;20.6;1752955667.0;506373.0;50;12992766263.0;230431233.0
2019-07-18T12:00:00+02:00;7;36886156000.0;1327492000.0;2459065048.0;39789075594.0;14924693414.0;24864382180.0;1824016793.0;6791065924.0;4677358219.0;11571941245.0;6995647376.0;5300053334.0;1695594042.0;1688911764.0;742803.0;21.9;21.7;1894440333.0;4099877897.0;35;16748710207.0;306170734.0
2019-07-18T15:00:00+02:00;7;34839206000.0;2097559000.0;2413468808.0;38416587678.0;15136512215.0;23280075463.0;1804605070.0;6823539422.0;4451809780.0;10200121192.0;8347266636.0;6659442895.0;1687823741.0;1681078903.0;742803.0;23.2;22.9;3013820667.0;4339733996.0;32;16941117285.0;258857150.0
2019-07-18T15:30:00+02:00;7;34358267000.0;2102684000.0;2378696886.0;37915599388.0;15034613787.0;22880985601.0;1817213824.0;6815969235.0;4470795197.0;9777007344.0;8290766441.0;6621165574.0;1669600867.0;1662785329.0;742803.0;23.3;22.9;3060388333.0;4235299445.0;32;16851827611.0;252053167.0
2019-07-18T16:30:00+02:00;7;33630608000.0;2035026000.0;2294968193.0;36752975908.0;14651334645.0;22101641263.0;1761049627.0;6559963464.0;4506885261.0;9273742910.0;7702820168.0;6288556837.0;1414263331.0;1407319203.0;742803.0;23.4;23.2;3023222333.0;3692370852.0;34;16412384272.0;250458067.0
2019-07-18T17:00:00+02:00;7;33211384000.0;2041026000.0;2254423632.0;36136120377.0;14329380785.0;21806739592.0;1656519924.0;6351330501.0;4491667528.0;9307221639.0;7470786259.0;6214384652.0;1256401607.0;1249510855.0;742803.0;23.5;23.3;3146788333.0;3323093674.0;34;15985900709.0;250600250.0
2019-07-19T00:00:00+02:00;7;33862743000.0;626962000.0;2012070348.0;33594839089.0;11076092537.0;22518746552.0;1400520022.0;3565570040.0;3690866451.0;13861790039.0;2693216254.0;2686688447.0;6527807.0;0.0;742803.0;21.2;21.1;1655282000.0;488283.0;72;12476612559.0;322087817.0
2019-07-19T01:30:00+02:00;7;29619229000.0;610038000.0;1785536404.0;29511814846.0;10759274741.0;18752540105.0;1348520963.0;3341406888.0;3430581159.0;10632031095.0;2559676366.0;2553073965.0;6602401.0;0.0;742803.0;21.2;21.0;1511390333.0;495283.0;76;12107795704.0;271516116.0
2019-07-19T08:30:00+02:00;7;34823169000.0;266639000.0;2102042044.0;35463781044.0;14387656834.0;21076124210.0;1763954168.0;6256611515.0;4067192994.0;8988365533.0;3309343655.0;2586259068.0;723084587.0;716597464.0;742803.0;20.6;20.3;681563333.0;1616071317.0;74;16151611002.0;300050567.0
2019-07-19T09:30:00+02:00;7;35711808000.0;471205000.0;2241041317.0;37446837638.0;14796308333.0;22650529305.0;1814564822.0;6885603706.0;4551004713.0;9399356064.0;4751079422.0;3472181398.0;1278898024.0;1272309764.0;742803.0;20.8;20.5;833527333.0;2905876633.0;69;16610873155.0;303803467.0
2019-07-19T11:00:00+02:00;7;36151341000.0;972538000.0;2385255576.0;39081347693.0;15064937482.0;24016410211.0;1864702828.0;7170761708.0;4936964846.0;10043980829.0;6592150319.0;4679363945.0;1912786374.0;1906005111.0;742803.0;21.5;21.2;1259977000.0;4332705514.0;62;16929640310.0;304350050.0
2019-07-19T22:30:00+02:00;7;37350388000.0;153100000.0;2157817647.0;36463369581.0;10802996647.0;25660372934.0;1391026320.0;4020073231.0;4066002551.0;16183270832.0;1764695861.0;1749050318.0;15645543.0;8982653.0;742803.0;22.2;21.3;738756333.0;10976916.0;92;12194022967.0;340796633.0
2019-07-20T00:00:00+02:00;7;33932133000.0;328772000.0;2190371766.0;33288165994.0;10320289531.0;22967876463.0;1224731729.0;3509884982.0;3780561420.0;14452698332.0;2203877810.0;2196988757.0;6889053.0;0.0;742803.0;21.9;21.1;1177705333.0;1288373.0;88;11545021260.0;328701050.0
2019-07-20T06:30:00+02:00;7;24124752000.0;1442330000.0;1642944568.0;24583084550.0;9558182906.0;15024901644.0;985973097.0;3749160615.0;2705606056.0;7584161876.0;3736093218.0;3685774615.0;50318603.0;43760316.0;742803.0;21.5;20.6;2655356333.0;71590819.0;53;10544156003.0;192486100.0
2019-07-20T13:00:00+02:00;7;30279970000.0;3983094000.0;2563451741.0;33952585827.0;10194124848.0;23758460979.0;1008478430.0;4943221552.0;3980752114.0;13826008883.0;10439028385.0;8700177398.0;1738850987.0;1732221052.0;742803.0;23.6;22.2;5438931667.0;4049646268.0;32;11202603278.0;219866817.0
2019-07-20T17:00:00+02:00;7;27331796000.0;4312518000.0;2271031246.0;30358483432.0;9924771738.0;20433711694.0;855309479.0;4990514240.0;3885601673.0;10702286302.0;9817779112.0;8579006229.0;1238772883.0;1232327355.0;742803.0;24.1;23.3;5800143333.0;3052197408.0;33;10780081217.0;207542434.0
2019-07-20T20:30:00+02:00;7;29028656000.0;1786426000.0;2011423564.0;29625988995.0;9017963355.0;20608025640.0;804610015.0;4210873191.0;3412855278.0;12179687155.0;4637841509.0;4538530874.0;99310635.0;92704349.0;742803.0;23.2;22.2;3462943667.0;203522595.0;49;9822573370.0;242658950.0
2019-07-21T01:00:00+02:00;7;27796619000.0;682317000.0;1806548840.0;27836961446.0;8225281586.0;19611679860.0;814647768.0;3342713144.0;3656930730.0;11797388217.0;2789600903.0;2782650405.0;6950498.0;0.0;742803.0;22.1;21.0;1808937667.0;491283.0;63;9039929354.0;260392617.0
2019-07-21T01:30:00+02:00;7;27293024000.0;635471000.0;1766394437.0;27293528343.0;8154768348.0;19138759995.0;812405621.0;3294493193.0;3609930995.0;11421930187.0;2649125080.0;2642130341.0;6994739.0;0.0;742803.0;22.1;21.0;1670417333.0;490353.0;63;8967173969.0;246755300.0
2019-07-21T02:00:00+02:00;7;26797084000.0;594706000.0;1727869731.0;26748437445.0;8103997772.0;18644439673.0;799876245.0;3304037661.0;3585686309.0;10954839457.0;2512962910.0;2506049291.0;6913619.0;0.0;742803.0;22.0;20.9;1530640333.0;490950.0;63;8903874017.0;239033734.0
2019-07-21T08:30:00+02:00;7;24733417000.0;222957000.0;1613765344.0;25264697957.0;8276190939.0;16988507018.0;773695680.0;3741105330.0;3040251118.0;9433454890.0;2591214968.0;1964773700.0;626441268.0;619738687.0;742803.0;21.4;20.4;236931000.0;1382843443.0;54;9049886619.0;223211667.0
2019-07-21T16:00:00+02:00;7;25471963000.0;1033874000.0;1866647753.0;28334082276.0;8991917120.0;19342165156.0;833899549.0;3940372002.0;2964508850.0;11603384756.0;5985270129.0;4014970584.0;1970299545.0;1963879650.0;742803.0;24.6;23.2;599369000.0;4458108799.0;58;9825816669.0;222629100.0
2019-07-22T02:30:00+02:00;7;26063514000.0;323370000.0;1590906770.0;25738289596.0;8638434222.0;17099855374.0;855698664.0;3184886053.0;3405452202.0;9653818455.0;1815929600.0;1810003875.0;5925725.0;0.0;742803.0;22.3;20.9;850071000.0;511617.0;82;9494132886.0;226877234.0
2019-07-22T04:00:00+02:00;7;24773208000.0;286950000.0;1530501530.0;24368028005.0;9080205642.0;15287822363.0;934823388.0;3212873355.0;3330070662.0;7810054957.0;1631026168.0;1625221148.0;5805020.0;0.0;742803.0;22.1;20.8;667177333.0;511617.0;81;10015029030.0;218754633.0
2019-07-22T05:30:00+02:00;7;27067191000.0;237917000.0;1623157519.0;26536236423.0;10890627077.0;15645609346.0;1121381859.0;3655289076.0;3116797778.0;7752140633.0;1568860742.0;1560299364.0;8561378.0;2394655.0;742803.0;22.0;20.7;596937000.0;2946675.0;82;12012008936.0;238740800.0
2019-07-22T06:30:00+02:00;7;29228030000.0;204632000.0;1721138587.0;28643739688.0;12055663398.0;16588076290.0;1190911626.0;4216067787.0;2782989895.0;8398106981.0;1593406142.0;1552250134.0;41156008.0;35074286.0;742803.0;22.0;20.6;571129333.0;62241923.0;85;13246575024.0;251925867.0
2019-07-22T08:30:00+02:00;7;34788808000.0;181722000.0;2071322438.0;35049120516.0;14104741564.0;20944378952.0;1617263050.0;6116180142.0;3898934592.0;9312001168.0;2808035237.0;2078617913.0;729417324.0;723306921.0;742803.0;21.9;20.4;221313667.0;1639067734.0;89;15722004614.0;294678283.0
2019-07-22T09:00:00+02:00;7;35716044000.0;235804000.0;2160210266.0;36425693596.0;14418887227.0;22006806369.0;1739801204.0;6513433404.0;4122986008.0;9630585753.0;3409819245.0;2345157377.0;1064661868.0;1058381832.0;742803.0;22.1;20.5;130778000.0;2340348471.0;89;16158688431.0;304155383.0
2019-07-22T11:00:00+02:00;7;37514301000.0;641468000.0;2413203265.0;39810439307.0;15381569266.0;24428870041.0;1877993725.0;7097880328.0;4604580005.0;10848415984.0;5662022905.0;3487280326.0;2174742579.0;2168312908.0;742803.0;23.7;21.3;135828986.0;4609295764.0;88;17259562991.0;311213333.0
2019-07-22T16:30:00+02:00;7;36573997000.0;660605000.0;2348603034.0;38869798809.0;15056712993.0;23813085816.0;1784768157.0;6647860815.0;4682069699.0;10698387144.0;5600173643.0;3525446526.0;2074727117.0;2068389395.0;742803.0;26.8;23.3;252119333.0;4458650228.0;84;16841481150.0;295163800.0
2019-07-23T02:00:00+02:00;7;30048190000.0;933075000.0;1831883402.0;30100045523.0;10988373848.0;19111671675.0;1354786198.0;3409833405.0;3529624589.0;10817427483.0;3073355958.0;3067540734.0;5815224.0;0.0;742803.0;23.9;21.0;2121171667.0;499020.0;91;12343160046.0;256542033.0
2019-07-23T04:30:00+02:00;7;27026367000.0;799405000.0;1675302336.0;27117414694.0;11234076493.0;15883338201.0;1344680869.0;3432663356.0;3407890545.0;7698103431.0;2793131030.0;2787061867.0;6069163.0;0.0;742803.0;23.7;20.8;1852458667.0;514597.0;93;12578757362.0;227376000.0
2019-07-23T07:30:00+02:00;7;33129269000.0;773229000.0;2024631252.0;33695403598.0;14146527121.0;19548876477.0;1653502677.0;5227156002.0;3527675078.0;9140542720.0;3647851683.0;3416612572.0;231239111.0;224846632.0;742803.0;23.5;20.5;2179448333.0;513125145.0;98;15800029798.0;283856833.0
2019-07-23T10:00:00+02:00;7;38529412000.0;612167000.0;2454610021.0;40433497518.0;15804587168.0;24628910350.0;1945599161.0;7218816846.0;5196557562.0;10267936781.0;5291196956.0;3538758911.0;1752438045.0;1746019449.0;742803.0;24.5;20.8;655218000.0;3723904082.0;99;17750186329.0;320334417.0
2019-07-23T18:30:00+02:00;7;39384670000.0;417140000.0;2419018620.0;40147278854.0;14468471062.0;25678807792.0;1623609821.0;6028557654.0;4931753910.0;13094886408.0;3915539374.0;2945110331.0;970429043.0;964070117.0;742803.0;29.3;23.1;989846000.0;2126119760.0;80;16092080883.0;316771900.0
